P1_001N,state,county,tract,block
196,36,091,060602,2042
25,36,091,060602,2043
118,36,091,060602,2045
30,36,091,060602,2046
20,36,091,060602,2047
33,36,091,060602,2049
10,36,091,060602,2050
0,36,091,060602,2052
63,36,091,060602,2053
0,36,091,060602,2055
38,36,091,060602,2056
12,36,091,060602,2057
0,36,091,060602,2058
28,36,091,060602,2059
71,36,091,060602,3000
40,36,091,060602,3001
23,36,091,060602,3002
46,36,091,060602,3003
17,36,091,060602,3004
13,36,091,060602,3005
109,36,091,060602,3006
6,36,091,060602,3007
209,36,091,060602,3008
20,36,091,060602,3009
128,36,091,060602,3010
19,36,091,060602,3013
0,36,091,060602,3015
16,36,091,060602,3016
15,36,091,060602,3017
1,36,091,060602,3019
8,36,091,060602,3020
48,36,091,060602,3022
11,36,091,060602,3023
159,36,091,060602,3024
27,36,091,060602,3026
20,36,091,060602,2021
25,36,091,060602,2024
18,36,091,060602,2027
17,36,091,060602,2031
39,36,091,060602,2034
31,36,091,060602,2038
27,36,091,060602,2041
90,36,091,060602,2044
35,36,091,060602,2048
42,36,091,060602,2051
0,36,091,060602,2054
11,36,091,060602,3011
96,36,091,060602,3014
3,36,091,060602,3018
16,36,091,060602,3021
24,36,091,060602,3025
12,36,091,060602,1003
0,36,091,060602,1006
9,36,091,060602,1010
1,36,091,060602,1013
20,36,091,060602,1016
0,36,091,060602,1020
14,36,091,060602,1023
2,36,091,060602,1026
24,36,091,060602,1030
13,36,091,060602,1033
25,36,091,060602,1050
11,36,091,060602,1053
19,36,091,060602,1057
0,36,091,060602,1060
5,36,091,060602,2001
28,36,091,060602,2005
14,36,091,060602,2008
92,36,091,060602,2011
25,36,091,060602,3012
37,36,091,060703,1006
16,36,091,060703,1007
52,36,091,060703,1009
34,36,091,060703,1010
12,36,091,060703,1012
10,36,091,060703,1013
31,36,091,060703,1014
19,36,091,060703,1016
10,36,091,060703,1017
9,36,091,060703,1019
45,36,091,060703,1020
59,36,091,060703,1022
11,36,091,060703,1023
7,36,091,060703,1024
0,36,091,060703,1026
82,36,091,060703,1027
10,36,091,060703,1028
3,36,091,060703,1029
17,36,091,060703,1030
23,36,091,060703,1031
238,36,091,060703,1032
55,36,091,060703,1033
53,36,091,060703,1034
94,36,091,060703,1035
7,36,091,060703,1036
8,36,091,060703,1037
37,36,091,060703,2000
0,36,091,060703,2001
170,36,091,060703,2002
70,36,091,060703,2003
134,36,091,060703,2006
475,36,091,060703,2008
101,36,091,060703,2009
19,36,091,060703,2010
31,36,091,060703,2012
14,36,091,060703,2013
10,36,091,060703,2015
11,36,091,060703,2016
119,36,091,060703,2017
43,36,091,060703,2019
70,36,091,060703,2020
87,36,091,060703,2022
23,36,091,060703,2023
49,36,091,060703,2025
28,36,091,060703,2026
0,36,091,060703,1000
111,36,091,060703,1002
11,36,091,060703,1003
13,36,091,060703,1005
6,36,091,060703,1008
0,36,091,060703,1011
54,36,091,060703,1015
24,36,091,060703,1018
28,36,091,060703,1021
44,36,091,060703,1025
0,36,091,060703,2004
25,36,091,060703,2007
38,36,091,060703,2011
73,36,091,060703,2014
10,36,091,060703,2018
15,36,091,060703,2021
27,36,091,060703,2024
81,36,091,060703,1001
47,36,091,060703,1004
79,36,091,060703,2005
22,36,091,060704,1016
0,36,091,060704,1017
0,36,091,060704,1018
0,36,091,060704,1019
0,36,091,060704,1020
31,36,091,060704,2000
0,36,091,060704,2001
0,36,091,060704,2002
8,36,091,060704,2003
14,36,091,060704,2004
36,36,091,060704,2005
19,36,091,060704,2006
24,36,091,060704,2007
66,36,091,060704,2008
14,36,091,060704,2011
22,36,091,060704,2012
13,36,091,060704,2014
0,36,091,060704,2015
0,36,091,060704,2016
41,36,091,060704,2018
28,36,091,060704,2019
0,36,091,060704,2021
5,36,091,060704,2022
30,36,091,060704,2024
14,36,091,060704,2025
12,36,091,060704,2026
25,36,091,060704,2028
52,36,091,060704,2029
26,36,091,060704,2031
7,36,091,060704,2032
2,36,091,060704,2033
32,36,091,060704,2035
68,36,091,060704,2036
21,36,091,060704,2038
17,36,091,060704,2039
0,36,091,060704,2041
2,36,091,060704,2042
30,36,091,060704,2043
0,36,091,060704,2044
31,36,091,060704,2045
10,36,091,060704,2046
68,36,091,060704,2047
65,36,091,060704,2048
82,36,091,060704,2049
0,36,091,060704,2050
100,36,091,060704,2051
45,36,091,060704,2052
17,36,091,060704,2053
28,36,091,060704,2054
20,36,091,060704,2055
29,36,091,060704,2056
84,36,091,060704,2057
97,36,091,060704,2058
93,36,091,060704,2059
0,36,091,060704,2062
57,36,091,060704,2064
16,36,091,060704,2065
12,36,091,060704,2066
59,36,091,060704,2068
375,36,091,060704,3000
0,36,091,060704,3002
6,36,091,060704,3003
28,36,091,060704,3004
82,36,091,060704,1000
12,36,091,060704,1002
32,36,091,060704,1003
1,36,091,060704,1005
0,36,091,060704,1006
215,36,091,060704,1008
16,36,091,060704,1009
19,36,091,060704,1010
272,36,091,060704,1011
96,36,091,060704,1012
75,36,091,060704,1013
44,36,091,060704,1014
33,36,091,060704,1015
0,36,091,060704,3005
285,36,091,060704,3006
126,36,091,060704,3007
20,36,091,060704,3008
35,36,091,060704,3009
51,36,091,060704,3010
375,36,091,060704,3011
20,36,091,060704,3012
35,36,091,060704,3013
65,36,091,060704,3015
64,36,091,060704,3016
0,36,091,060704,3018
0,36,091,060704,3019
0,36,091,060704,3020
85,36,091,060704,3014
0,36,091,060704,3017
137,36,091,060704,2010
13,36,091,060704,2013
3,36,091,060704,2017
8,36,091,060704,2020
21,36,091,060704,2023
0,36,091,060704,2027
39,36,091,060704,2030
10,36,091,060704,2034
33,36,091,060704,2037
15,36,091,060704,2040
52,36,091,060704,2060
0,36,091,060704,2063
50,36,091,060704,2067
93,36,091,060704,3001
81,36,091,060704,1001
7,36,091,060704,1004
65,36,091,060704,1007
81,36,091,060704,2009
17,36,091,060704,2061
64,36,091,060705,1005
12,36,091,060705,1007
10,36,091,060705,1008
12,36,091,060705,1009
22,36,091,060705,1011
351,36,091,060705,1012
0,36,091,060705,1014
43,36,091,060705,1015
2,36,091,060705,1017
38,36,091,060705,1018
55,36,091,060705,1019
0,36,091,060705,1021
7,36,091,060705,1022
4,36,091,060705,1024
0,36,091,060705,1025
20,36,091,060705,2001
0,36,091,060705,2002
113,36,091,060705,2003
31,36,091,060705,2004
36,36,091,060705,2005
57,36,091,060705,2006
33,36,091,060705,2007
281,36,091,060705,2008
103,36,091,060705,2009
59,36,091,060705,2010
199,36,091,060705,2011
34,36,091,060705,2012
36,36,091,060705,2013
15,36,091,060705,3000
62,36,091,060705,3001
261,36,091,060705,3003
114,36,091,060705,3004
27,36,091,060705,3005
28,36,091,060705,3007
34,36,091,060705,3008
29,36,091,060705,3010
39,36,091,060705,3011
66,36,091,060705,3012
11,36,091,060705,3014
18,36,091,060705,3015
94,36,091,060705,3017
31,36,091,060705,3018
46,36,091,060705,3019
27,36,091,060705,3021
39,36,091,060705,3022
65,36,091,060705,3024
27,36,091,060705,3025
4,36,091,060705,1001
18,36,091,060705,1002
18,36,091,060705,1004
11,36,091,060705,1000
10,36,091,060705,1003
111,36,091,060705,1006
68,36,091,060705,1010
49,36,091,060705,1013
28,36,091,060705,1016
22,36,091,060705,1020
12,36,091,060705,1023
86,36,091,060705,2000
63,36,091,060705,3020
38,36,091,060705,3023
6,36,091,060705,3002
599,36,091,060705,3006
38,36,091,060705,3009
38,36,091,060705,3013
45,36,091,060705,3016
186,36,091,060706,1001
34,36,091,060706,1002
465,36,091,060706,1003
35,36,091,060706,1005
115,36,091,060706,1006
30,36,091,060706,1008
31,36,091,060706,1009
56,36,091,060706,1011
107,36,091,060706,1012
287,36,091,060706,1013
42,36,091,060706,1015
72,36,091,060706,1016
22,36,091,060706,1018
27,36,091,060706,1019
61,36,091,060706,1021
32,36,091,060706,1022
57,36,091,060706,1023
97,36,091,060706,1025
125,36,091,060706,1026
0,36,091,060706,1028
32,36,091,060706,1029
16,36,091,060706,1030
27,36,091,060706,1031
73,36,091,060706,2000
12,36,091,060706,2001
39,36,091,060706,2002
107,36,091,060706,2003
139,36,091,060706,2004
90,36,091,060706,2005
255,36,091,060706,2006
38,36,091,060706,2007
30,36,091,060706,2008
170,36,091,060706,2009
47,36,091,060706,2011
48,36,091,060706,2012
272,36,091,060706,3000
12,36,091,060706,3001
79,36,091,060706,3002
49,36,091,060706,3005
53,36,091,060706,3007
531,36,091,060706,3008
46,36,091,060706,3010
106,36,091,060706,3011
17,36,091,060706,3012
124,36,091,060706,3014
0,36,091,060706,3015
149,36,091,060706,1000
0,36,091,060706,1004
145,36,091,060706,1007
25,36,091,060706,1010
20,36,091,060706,1014
24,36,091,060706,1017
66,36,091,060706,1020
50,36,091,060706,1024
46,36,091,060706,1027
523,36,091,060706,2010
57,36,091,060706,2013
11,36,091,060706,3003
25,36,091,060706,3006
21,36,091,060706,3009
23,36,091,060706,3013
18,36,091,060706,3016
41,36,091,060706,3004
12,36,091,060800,1000
37,36,091,060800,1001
36,36,091,060800,1002
46,36,091,060800,1004
7,36,091,060800,1005
41,36,091,060800,1007
70,36,091,060800,1008
46,36,091,060800,1009
84,36,091,060800,1010
75,36,091,060800,1012
116,36,091,060800,1013
53,36,091,060800,1015
27,36,091,060800,1016
4,36,091,060800,1018
28,36,091,060800,1019
47,36,091,060800,1020
0,36,091,060800,1022
0,36,091,060800,1023
93,36,091,060800,1025
41,36,091,060800,1026
25,36,091,060800,1028
5,36,091,060800,1029
39,36,091,060800,1030
9,36,091,060800,1031
15,36,091,060800,1032
95,36,091,060800,1033
40,36,091,060800,1034
200,36,091,060800,1035
0,36,091,060800,1036
42,36,091,060800,1037
37,36,091,060800,1038
2,36,091,060800,1039
139,36,091,060800,1040
12,36,091,060800,1041
84,36,091,060800,1042
5,36,091,060800,1043
16,36,091,060800,1044
24,36,091,060800,1045
10,36,091,060800,1046
0,36,091,060800,1048
39,36,091,060800,1049
37,36,091,060800,1050
47,36,091,060800,1052
12,36,091,060800,2000
140,36,091,060800,2002
138,36,091,060800,2003
19,36,091,060800,2005
5,36,091,060800,2006
47,36,091,060800,2008
164,36,091,060800,2009
38,36,091,060800,2010
24,36,091,060800,2012
15,36,091,060800,2013
218,36,091,060800,2015
0,36,091,060800,2016
66,36,091,060800,2018
0,36,091,060800,2019
30,36,091,060800,2020
0,36,091,060800,2022
7,36,091,060800,2023
39,36,091,060800,2025
12,36,091,060800,2026
4,36,091,060800,2028
42,36,091,060800,2029
0,36,091,060800,2030
127,36,091,060800,2031
21,36,091,060800,2032
109,36,091,060800,2033
54,36,091,060800,2034
23,36,091,060800,2035
39,36,091,060800,2036
0,36,091,060800,2037
63,36,091,060800,2038
13,36,091,060800,2039
19,36,091,060800,2040
28,36,091,060800,2041
54,36,091,060800,2042
130,36,091,060800,2043
17,36,091,060800,2044
66,36,091,060800,2046
0,36,091,060800,3000
7,36,091,060800,3001
8,36,091,060800,3003
37,36,091,060800,3004
0,36,091,060800,3006
44,36,091,060800,3007
0,36,091,060800,3009
6,36,091,060800,3010
14,36,091,060800,3012
63,36,091,060800,3013
21,36,091,060800,3014
23,36,091,060800,3016
58,36,091,060800,3017
9,36,091,060800,3019
25,36,091,060800,3020
65,36,091,060800,3022
15,36,091,060800,3023
23,36,091,060800,3024
34,36,091,060800,3026
9,36,091,060800,3027
26,36,091,060800,3029
15,36,091,060800,3030
15,36,091,060800,3032
22,36,091,060800,3033
51,36,091,060800,3034
0,36,091,060800,3035
20,36,091,060800,3036
11,36,091,060800,3037
10,36,091,060800,3038
40,36,091,060800,3039
23,36,091,060800,3040
75,36,091,060800,1003
165,36,091,060800,1006
74,36,091,060800,1011
0,36,091,060800,1014
22,36,091,060800,1017
0,36,091,060800,1021
23,36,091,060800,1024
0,36,091,060800,1027
0,36,091,060800,1047
71,36,091,060800,1051
62,36,091,060800,2001
19,36,091,060800,2004
11,36,091,060800,2007
33,36,091,060800,2011
12,36,091,060800,2014
8,36,091,060800,2017
20,36,091,060800,2021
0,36,091,060800,2024
0,36,091,060800,2027
117,36,091,060800,2045
24,36,091,060800,3002
30,36,091,060800,3005
8,36,091,060800,3008
32,36,091,060800,3011
12,36,091,060800,3015
15,36,091,060800,3018
15,36,091,060800,3021
124,36,091,060800,3025
0,36,091,060800,3028
8,36,091,060800,3031
13,36,091,060901,1022
22,36,091,060901,1023
40,36,091,060901,1024
8,36,091,060901,1025
57,36,091,060901,1026
20,36,091,060901,1027
22,36,091,060901,1028
0,36,091,060901,1029
0,36,091,060901,1030
20,36,091,060901,1032
62,36,091,060901,1033
25,36,091,060901,1035
33,36,091,060901,1036
69,36,091,060901,1037
31,36,091,060901,1039
57,36,091,060901,1040
0,36,091,060901,1042
0,36,091,060901,1043
21,36,091,060901,1045
76,36,091,060901,1046
42,36,091,060901,1047
0,36,091,060901,1049
0,36,091,060901,1050
0,36,091,060901,1052
1,36,091,060901,1053
24,36,091,060901,1055
0,36,091,060901,1056
1,36,091,060901,1057
34,36,091,060901,1059
15,36,091,060901,1060
25,36,091,060901,1062
11,36,091,060901,1063
6,36,091,060901,1065
1,36,091,060901,1066
23,36,091,060901,1067
36,36,091,060901,1068
13,36,091,060901,1069
6,36,091,060901,1070
0,36,091,060901,1071
82,36,091,060901,1072
10,36,091,060901,2000
43,36,091,060901,2001
14,36,091,060901,2002
26,36,091,060901,2003
41,36,091,060901,2004
123,36,091,060901,2005
27,36,091,060901,2006
46,36,091,060901,2007
0,36,091,060901,2010
22,36,091,060901,2012
57,36,091,060901,2013
6,36,091,060901,2014
98,36,091,060901,2016
99,36,091,060901,2017
69,36,091,060901,2019
58,36,091,060901,2020
25,36,091,060901,2021
43,36,091,060901,2023
7,36,091,060901,2024
42,36,091,060901,3000
23,36,091,060901,3001
27,36,091,060901,3003
31,36,091,060901,3004
18,36,091,060901,3005
19,36,091,060901,3007
0,36,091,060901,3008
0,36,091,060901,3010
42,36,091,060901,3011
13,36,091,060901,3013
0,36,091,060901,3014
92,36,091,060901,3015
66,36,091,060901,3016
5,36,091,060901,3017
0,36,091,060901,3018
0,36,091,060901,3019
0,36,091,060901,3020
0,36,091,060901,3021
30,36,091,060901,3022
13,36,091,060901,3023
47,36,091,060901,3024
6,36,091,060901,3025
0,36,091,060901,3026
9,36,091,060901,3027
49,36,091,060901,3028
0,36,091,060901,3029
8,36,091,060901,3030
9,36,091,060901,3031
6,36,091,060901,3034
8,36,091,060901,3036
10,36,091,060901,3037
54,36,091,060901,3038
3,36,091,060901,3040
10,36,091,060901,3041
17,36,091,060901,3043
9,36,091,060901,3044
29,36,091,060901,3045
24,36,091,060901,3047
18,36,091,060901,3048
64,36,091,060901,3050
110,36,091,060901,3051
39,36,091,060901,3053
2,36,091,060901,3054
10,36,091,060901,3055
0,36,091,060901,3057
0,36,091,060901,3058
12,36,091,060901,3060
0,36,091,060901,3061
6,36,091,060901,3063
0,36,091,060901,1000
0,36,091,060901,1001
0,36,091,060901,1002
0,36,091,060901,1003
10,36,091,060901,1004
43,36,091,060901,1005
37,36,091,060901,1006
41,36,091,060901,1008
24,36,091,060901,1009
99,36,091,060901,1011
47,36,091,060901,1012
6,36,091,060901,1013
17,36,091,060901,1015
37,36,091,060901,1016
107,36,091,060901,1018
18,36,091,060901,1019
32,36,091,060901,1020
20,36,091,060901,1031
0,36,091,060901,1034
8,36,091,060901,1038
108,36,091,060901,1041
0,36,091,060901,1044
31,36,091,060901,1048
0,36,091,060901,1051
34,36,091,060901,1054
20,36,091,060901,1058
37,36,091,060901,1061
1,36,091,060901,1064
21,36,091,060901,2008
48,36,091,060901,2011
26,36,091,060901,2015
21,36,091,060901,2018
0,36,091,060901,2022
13,36,091,060901,2025
35,36,091,060901,3002
0,36,091,060901,3006
0,36,091,060901,3009
15,36,091,060901,3012
20,36,091,060901,3032
16,36,091,060901,3035
26,36,091,060901,3039
32,36,091,060901,3042
0,36,091,060901,3046
5,36,091,060901,3049
14,36,091,060901,3052
0,36,091,060901,3056
20,36,091,060901,3059
9,36,091,060901,3062
10,36,091,060901,1007
22,36,091,060901,1010
0,36,091,060901,1014
72,36,091,060901,1017
51,36,091,060901,1021
2,36,091,060901,2009
16,36,091,060901,3033
0,36,091,060902,1046
32,36,091,060902,2000
22,36,091,060902,2001
24,36,091,060902,2003
0,36,091,060902,2004
20,36,091,060902,2006
20,36,091,060902,2007
7,36,091,060902,2009
72,36,091,060902,2010
35,36,091,060902,2011
16,36,091,060902,2013
30,36,091,060902,2014
53,36,091,060902,2016
12,36,091,060902,2017
14,36,091,060902,2019
25,36,091,060902,2020
10,36,091,060902,2021
15,36,091,060902,2022
38,36,091,060902,2023
0,36,091,060902,1000
8,36,091,060902,1001
113,36,091,060902,1002
27,36,091,060902,1003
25,36,091,060902,1004
0,36,091,060902,1005
17,36,091,060902,1006
11,36,091,060902,1007
18,36,091,060902,1008
22,36,091,060902,1009
9,36,091,060902,1010
79,36,091,060902,1011
19,36,091,060902,1012
9,36,091,060902,1013
11,36,091,060902,1015
23,36,091,060902,1016
48,36,091,060902,1018
33,36,091,060902,1019
11,36,091,060902,1020
24,36,091,060902,1021
26,36,091,060902,1022
16,36,091,060902,1023
20,36,091,060902,1024
56,36,091,060902,1025
18,36,091,060902,1026
15,36,091,060902,1027
1,36,091,060902,1028
35,36,091,060902,1029
14,36,091,060902,1030
23,36,091,060902,1031
19,36,091,060902,1032
44,36,091,060902,1033
42,36,091,060902,1034
41,36,091,060902,1037
28,36,091,060902,1039
51,36,091,060902,1040
0,36,091,060902,1041
0,36,091,060902,1043
0,36,091,060902,1044
33,36,091,060902,1014
23,36,091,060902,1017
43,36,091,060902,1035
10,36,091,060902,1038
0,36,091,060902,1042
5,36,091,060902,1045
12,36,091,060902,2002
152,36,091,060902,2005
27,36,091,060902,2008
22,36,091,060902,2012
6,36,091,060902,2015
83,36,091,060902,2018
30,36,091,060902,1036
1,36,091,061001,1000
52,36,091,061001,1001
73,36,091,061001,1002
0,36,091,061001,1003
0,36,091,061001,1004
0,36,091,061001,1005
5,36,091,061001,1006
22,36,091,061001,1007
12,36,091,061001,1008
86,36,091,061001,1009
11,36,091,061001,1010
8,36,091,061001,1011
56,36,091,061001,1012
0,36,091,061001,1013
9,36,091,061001,1016
70,36,091,061001,1018
59,36,091,061001,1019
11,36,091,061001,1020
36,36,091,061001,1022
31,36,091,061001,1023
36,36,091,061001,1025
24,36,091,061001,1026
13,36,091,061001,1027
0,36,091,061001,1029
35,36,091,061001,1030
26,36,091,061001,2000
39,36,091,061001,2001
39,36,091,061001,2003
46,36,091,061001,2004
34,36,091,061001,2005
14,36,091,061001,2007
55,36,091,061001,2008
24,36,091,061001,2010
61,36,091,061001,2011
3,36,091,061001,2013
71,36,091,061001,2014
28,36,091,061001,2015
103,36,091,061001,3000
30,36,091,061001,3001
72,36,091,061001,3002
34,36,091,061001,3003
49,36,091,061001,3004
51,36,091,061001,3005
63,36,091,061001,3006
47,36,091,061001,3007
85,36,091,061001,3008
24,36,091,061001,3009
35,36,091,061001,3010
22,36,091,061001,3011
8,36,091,061001,3012
34,36,091,061001,3013
29,36,091,061001,3014
49,36,091,061001,3015
18,36,091,061001,3018
73,36,091,061001,3020
42,36,091,061001,3021
16,36,091,061001,1014
46,36,091,061001,1017
0,36,091,061001,1021
46,36,091,061001,1024
19,36,091,061001,1028
39,36,091,061001,1031
40,36,091,061001,2002
59,36,091,061001,2006
19,36,091,061001,2009
39,36,091,061001,2012
60,36,091,061001,3016
21,36,091,061001,3019
27,36,091,061001,1015
43,36,091,061001,3017
58,36,091,061002,1000
34,36,091,061002,1002
11,36,091,061002,1003
16,36,091,061002,1005
14,36,091,061002,1006
159,36,091,061002,1007
57,36,091,061002,1009
37,36,091,061002,1010
19,36,091,061002,1012
7,36,091,061002,1013
84,36,091,061002,1015
48,36,091,061002,1016
18,36,091,061002,1017
10,36,091,061002,1019
150,36,091,061002,1020
42,36,091,061002,1022
24,36,091,061002,1023
34,36,091,061002,1025
0,36,091,061002,1026
14,36,091,061002,1027
33,36,091,061002,2001
0,36,091,061002,2002
0,36,091,061002,2004
0,36,091,061002,2005
103,36,091,061002,2007
11,36,091,061002,2008
0,36,091,061002,2009
20,36,091,061002,1001
18,36,091,061002,1004
47,36,091,061002,1008
15,36,091,061002,1011
57,36,091,061002,1014
25,36,091,061002,1018
108,36,091,061002,1021
23,36,091,061002,1024
44,36,091,061002,2000
286,36,091,061002,2003
152,36,091,061002,2006
11,36,091,061002,2010
58,36,091,061101,1000
299,36,091,061101,1001
10,36,091,061101,2001
32,36,091,061101,2002
25,36,091,061101,2004
8,36,091,061101,2005
9,36,091,061101,2006
159,36,091,061101,2008
40,36,091,061101,2009
28,36,091,061101,2010
4,36,091,061101,2011
47,36,091,061101,2012
282,36,091,061101,2013
59,36,091,061101,2014
11,36,091,061101,2015
0,36,091,061101,2016
32,36,091,061101,2017
29,36,091,061101,2018
21,36,091,061101,2019
32,36,091,061101,2020
23,36,091,061101,2021
30,36,091,061101,2022
36,36,091,061101,2023
36,36,091,061101,2026
22,36,091,061101,3001
72,36,091,061101,3002
7,36,091,061101,3003
13,36,091,061101,3005
42,36,091,061101,3006
22,36,091,061101,3008
23,36,091,061101,3009
17,36,091,061101,3010
44,36,091,061101,3012
19,36,091,061101,3013
29,36,091,061101,3015
15,36,091,061101,3016
29,36,091,061101,3018
31,36,091,061101,3019
6,36,091,061101,3020
19,36,091,061101,3022
40,36,091,061101,3023
20,36,091,061101,2000
31,36,091,061101,2003
34,36,091,061101,2007
10,36,091,061101,2024
16,36,091,061101,3000
30,36,091,061101,3004
41,36,091,061101,3007
15,36,091,061101,3011
13,36,091,061101,3014
19,36,091,061101,3017
13,36,091,061101,3021
0,36,091,061101,2025
34,36,091,061102,4007
27,36,091,061102,4008
59,36,091,061102,4010
46,36,091,061102,4011
38,36,091,061102,4012
45,36,091,061102,4013
52,36,091,061102,4014
10,36,091,061102,4015
18,36,091,061102,4016
33,36,091,061102,4017
0,36,091,061102,4018
3,36,091,061102,4019
0,36,091,061102,4020
0,36,091,061102,4021
208,36,091,061102,1001
43,36,091,061102,1002
41,36,091,061102,1004
100,36,091,061102,1005
0,36,091,061102,1006
0,36,091,061102,1007
15,36,091,061102,1008
50,36,091,061102,1009
19,36,091,061102,1010
25,36,091,061102,1011
28,36,091,061102,1012
46,36,091,061102,1013
70,36,091,061102,1014
9,36,091,061102,1015
19,36,091,061102,1016
22,36,091,061102,1017
23,36,091,061102,1018
14,36,091,061102,1019
42,36,091,061102,1020
70,36,091,061102,1021
46,36,091,061102,1022
26,36,091,061102,1025
50,36,091,061102,1027
21,36,091,061102,1028
50,36,091,061102,2000
35,36,091,061102,2002
26,36,091,061102,2003
16,36,091,061102,2005
0,36,091,061102,2006
0,36,091,061102,2007
42,36,091,061102,2009
72,36,091,061102,2010
53,36,091,061102,2012
36,36,091,061102,2013
24,36,091,061102,2015
28,36,091,061102,2016
35,36,091,061102,2017
35,36,091,061102,2019
19,36,091,061102,2020
25,36,091,061102,2022
43,36,091,061102,2023
53,36,091,061102,2025
23,36,091,061102,2026
36,36,091,061102,3000
83,36,091,061102,3001
109,36,091,061102,3002
61,36,091,061102,3003
56,36,091,061102,3004
79,36,091,061102,3005
42,36,091,061102,3006
27,36,091,061102,3007
23,36,091,061102,3008
37,36,091,061102,3009
14,36,091,061102,3010
3,36,091,061102,3011
25,36,091,061102,3012
24,36,091,061102,3013
20,36,091,061102,3014
5,36,091,061102,3015
31,36,091,061102,3016
11,36,091,061102,3019
16,36,091,061102,3021
0,36,091,061102,3022
0,36,091,061102,3023
104,36,091,061102,4000
25,36,091,061102,4001
17,36,091,061102,4003
39,36,091,061102,4004
26,36,091,061102,4005
28,36,091,061102,4009
83,36,091,061102,1000
34,36,091,061102,1003
39,36,091,061102,1023
44,36,091,061102,1026
58,36,091,061102,2001
0,36,091,061102,2004
136,36,091,061102,2008
29,36,091,061102,2011
119,36,091,061102,2014
24,36,091,061102,2018
53,36,091,061102,2021
37,36,091,061102,2024
24,36,091,061102,3017
13,36,091,061102,3020
0,36,091,061102,3024
17,36,091,061102,4002
25,36,091,061102,4006
57,36,091,061102,1024
1,36,091,061102,3018
811,36,091,061201,1000
27,36,091,061201,2000
9,36,091,061201,2001
35,36,091,061201,2002
49,36,091,061201,2003
22,36,091,061201,2006
26,36,091,061201,2008
18,36,091,061201,2009
49,36,091,061201,2010
21,36,091,061201,2012
58,36,091,061201,2013
41,36,091,061201,2015
38,36,091,061201,2016
5,36,091,061201,2017
57,36,091,061201,2019
8,36,091,061201,2020
12,36,091,061201,2022
27,36,091,061201,2023
31,36,091,061201,3001
10,36,091,061201,3002
15,36,091,061201,3003
28,36,091,061201,3005
16,36,091,061201,3006
21,36,091,061201,3008
11,36,091,061201,3009
7,36,091,061201,3011
11,36,091,061201,3012
10,36,091,061201,3013
15,36,091,061201,3014
14,36,091,061201,3015
37,36,091,061201,3016
23,36,091,061201,3017
27,36,091,061201,3018
35,36,091,061201,3019
25,36,091,061201,3020
31,36,091,061201,3021
104,36,091,061201,3022
30,36,091,061201,3023
17,36,091,061201,3024
43,36,091,061201,3025
29,36,091,061201,3026
38,36,091,061201,3027
37,36,091,061201,3028
68,36,091,061201,2004
25,36,091,061201,2007
36,36,091,061201,2011
17,36,091,061201,2014
6,36,091,061201,2018
25,36,091,061201,2021
41,36,091,061201,3000
2,36,091,061201,3004
0,36,091,061201,3007
2,36,091,061201,3010
32,36,091,061201,2005
6,36,091,061202,3021
67,36,091,061202,3023
34,36,091,061202,3024
40,36,091,061202,3026
18,36,091,061202,3027
142,36,091,061202,1000
18,36,091,061202,1003
25,36,091,061202,1005
21,36,091,061202,1006
32,36,091,061202,1007
0,36,091,061202,1009
49,36,091,061202,1010
43,36,091,061202,1012
17,36,091,061202,1013
64,36,091,061202,1014
30,36,091,061202,1016
20,36,091,061202,1017
86,36,091,061202,1019
49,36,091,061202,1020
174,36,091,061202,1022
0,36,091,061202,1023
37,36,091,061202,1024
0,36,091,061202,1026
28,36,091,061202,1027
18,36,091,061202,1029
32,36,091,061202,1030
43,36,091,061202,2001
24,36,091,061202,2002
42,36,091,061202,2003
22,36,091,061202,2004
22,36,091,061202,2005
22,36,091,061202,2006
35,36,091,061202,2007
18,36,091,061202,2008
21,36,091,061202,2009
23,36,091,061202,2010
15,36,091,061202,2011
46,36,091,061202,2012
26,36,091,061202,2013
24,36,091,061202,2014
28,36,091,061202,2015
31,36,091,061202,2016
8,36,091,061202,2017
16,36,091,061202,2018
28,36,091,061202,2019
17,36,091,061202,2022
56,36,091,061202,2024
65,36,091,061202,2025
13,36,091,061202,2026
5,36,091,061202,2028
33,36,091,061202,2029
59,36,091,061202,2031
40,36,091,061202,2032
206,36,091,061202,3000
58,36,091,061202,3002
58,36,091,061202,3003
11,36,091,061202,3005
21,36,091,061202,3006
14,36,091,061202,3008
24,36,091,061202,3009
24,36,091,061202,3010
58,36,091,061202,3012
43,36,091,061202,3013
60,36,091,061202,3015
123,36,091,061202,3016
40,36,091,061202,3018
31,36,091,061202,3019
18,36,091,061202,3020
9,36,091,061202,1001
60,36,091,061202,1004
36,36,091,061202,1008
2,36,091,061202,1011
85,36,091,061202,1015
25,36,091,061202,1018
5,36,091,061202,1021
0,36,091,061202,1025
28,36,091,061202,1028
38,36,091,061202,2000
18,36,091,061202,2020
18,36,091,061202,2023
26,36,091,061202,2027
85,36,091,061202,2030
16,36,091,061202,3001
17,36,091,061202,3004
0,36,091,061202,3007
12,36,091,061202,3011
53,36,091,061202,3014
32,36,091,061202,3017
18,36,091,061202,3022
7,36,091,061202,3025
17,36,091,061202,3028
22,36,091,061202,1002
22,36,091,061202,2021
421,36,091,061301,1000
0,36,091,061301,1001
9,36,091,061301,1002
