block,place_fips
360894925013131,NA
360894925013132,NA
360894925013133,NA
360894925013134,NA
360894925013135,NA
360894925013136,NA
360894925013137,NA
360894925013138,NA
360894925013139,NA
360894925013140,NA
360894925013141,3670849
360894925013142,NA
360894925013143,NA
360894925013144,NA
360894925013145,NA
360894925013146,NA
360894925013147,NA
360894925013148,NA
360894925013149,3670849
360894925013150,3670849
360894925013151,3670849
360894925013152,NA
360894925013153,NA
360894925013154,3618817
360894925013155,NA
360894925013156,NA
360894925013157,NA
360894925013158,NA
360894925013159,3670849
360894925013160,3670849
360894925013161,3670849
360894925013162,NA
360894925013163,NA
360894925013164,NA
360894925013165,NA
360894925013166,NA
360894925013167,NA
360894925013168,NA
360894925013169,NA
360894925013170,NA
360894925013171,NA
360894925013172,NA
360894925013173,NA
360894925013174,NA
360894925013175,NA
360894925013176,NA
360894925013177,NA
360894925013178,NA
360894925013179,NA
360894925013180,NA
360894925013181,NA
360894925013182,NA
360894926001000,NA
360894926001001,NA
360894926001002,NA
360894926001003,NA
360894926001004,NA
360894926001005,NA
360894926001006,NA
360894926001007,NA
360894926001008,NA
360894926001009,3631346
360894926001010,3631346
360894926001011,NA
360894926001012,NA
360894926001013,NA
360894926001014,3631346
360894926001015,3631346
360894926001016,NA
360894926001017,3631346
360894926001018,NA
360894926001019,NA
360894926001020,NA
360894926001021,NA
360894926001022,3631346
360894926001023,3631346
360894926001024,3631346
360894926001025,3631346
360894926001026,3631346
360894926001027,3631346
360894926001028,3631346
360894926001029,3631346
360894926001030,3631346
360894926001031,3631346
360894926001032,3631346
360894926001033,3631346
360894926001034,NA
360894926001035,3631346
360894926001036,3631346
360894926001037,3631346
360894926001038,3631346
360894926001039,3631346
360894926001040,3631346
360894926001041,3631346
360894926001042,3631346
360894926001043,3631346
360894926001044,3631346
360894926001045,3631346
360894926001046,NA
360894926001047,NA
360894926001048,NA
360894926001049,NA
360894926001050,NA
360894926001051,NA
360894926001052,3631346
360894926001053,3631346
360894926001054,3631346
360894926001055,3631346
360894926001056,NA
360894926001057,NA
360894926001058,NA
360894926001059,3631346
360894926001060,NA
360894926001061,NA
360894926001062,NA
360894926001063,NA
360894926001064,NA
360894926001065,NA
360894926001066,NA
360894926001067,NA
360894926001068,NA
360894926001069,NA
360894926001070,NA
360894926001071,NA
360894926001072,NA
360894926001073,NA
360894926001074,NA
360894926001075,NA
360894926001076,NA
360894926001077,NA
360894926001078,NA
360894926001079,NA
360894926001080,NA
360894926001081,NA
360894926001082,NA
360894926001083,NA
360894926001084,NA
360894926001085,NA
360894926001086,NA
360894926001087,NA
360894926001088,NA
360894926001089,NA
360894926001090,NA
360894926001091,NA
360894926001092,NA
360894926001093,NA
360894926001094,NA
360894926001095,NA
360894926001096,NA
360894926001097,NA
360894926001098,NA
360894926001099,NA
360894926001100,NA
360894926001101,NA
360894926001102,NA
360894926001103,NA
360894926001104,NA
360894926001105,NA
360894926001106,3631346
360894926001107,NA
360894926002000,NA
360894926002001,NA
360894926002002,NA
360894926002003,NA
360894926002004,NA
360894926002005,NA
360894926002006,NA
360894926002007,NA
360894926002008,NA
360894926002009,NA
360894926002010,NA
360894926002011,NA
360894926002012,NA
360894926002013,NA
360894926002014,NA
360894926002015,NA
360894926002016,NA
360894926002017,NA
360894926002018,NA
360894926002019,NA
360894926002020,NA
360894926002021,NA
360894926002022,NA
360894926002023,NA
360894926002024,NA
360894926002025,NA
360894926002026,NA
360894926002027,NA
360894926002028,NA
360894926002029,NA
360894926002030,NA
360894926002031,NA
360894926002032,NA
360894926002033,NA
360894926002034,NA
360894926002035,NA
360894926002036,NA
360894926002037,NA
360894926002038,NA
360894926002039,NA
360894926002040,NA
360894926002041,3623635
360894926002042,3623635
360894926002043,3623635
360894926002044,3623635
360894926002045,3623635
360894926002046,3623635
360894926002047,3623635
360894926002048,3623635
360894926002049,3623635
360894926002050,3623635
360894926002051,3623635
360894926002052,3623635
360894926002053,3623635
360894926002054,NA
360894926002055,NA
360894926002056,3623635
360894926002057,3623635
360894926002058,NA
360894926002059,NA
360894926002060,NA
360894926002061,NA
360894926002062,NA
360894926002063,NA
360894926002064,NA
360894926002065,NA
360894926002066,NA
360894926002067,3623635
360894926002068,3623635
360894926002069,NA
360894926002070,NA
360894926002071,NA
360894926002072,NA
360894926002073,NA
360894926002074,NA
360894926002075,NA
360894926002076,NA
360894926002077,NA
360894926002078,NA
360894926002079,NA
360894926002080,NA
360894926002081,NA
360894926002082,NA
360894926002083,NA
360894926002084,NA
360894926002085,NA
360894926002086,NA
360894926002087,NA
360894926002088,NA
360894926002089,NA
360894926002090,NA
360894926002091,NA
360894926002092,NA
360894926002093,NA
360894926002094,NA
360894926002095,NA
360894926002096,NA
360894926002097,NA
360894926002098,NA
360894926002099,NA
360894926002100,NA
360894926002101,NA
360894926002102,NA
360894926002103,NA
360894926002104,NA
360894926002105,NA
360894926002106,NA
360894926002107,NA
360894926002108,NA
360894926002109,NA
360894926002110,NA
360894926002111,NA
360894926002112,NA
360894926002113,NA
360894926002114,NA
360894926002115,NA
360894926002116,NA
360894926002117,NA
360894926002118,NA
360894926002119,NA
360894926002120,NA
360894926002121,NA
360894926002122,NA
360894926002123,NA
360894926002124,NA
360894926002125,NA
360894926002126,NA
360894926002127,NA
360894926002128,NA
360894926002129,NA
360894926002130,NA
360894926002131,NA
360894926002132,NA
360894926002133,NA
360894926002134,NA
360894926002135,NA
360894926002136,NA
360894926002137,NA
360894926002138,NA
360894926002139,NA
360894926002140,NA
360894926002141,3623635
360894926002142,NA
360894926002143,NA
360894926003000,NA
360894926003001,NA
360894926003002,NA
360894926003003,NA
360894926003004,NA
360894926003005,NA
360894926003006,NA
360894926003007,NA
360894926003008,NA
360894926003009,NA
360894926003010,NA
360894926003011,NA
360894926003012,NA
360894926003013,NA
360894926003014,NA
360894926003015,NA
360894926003016,NA
360894926003017,NA
360894926003018,NA
360894926003019,NA
360894926003020,NA
360894926003021,NA
360894926003022,NA
360894926003023,NA
360894926003024,NA
360894926003025,NA
360894926003026,NA
360894926003027,NA
360894926003028,NA
360894926003029,NA
360894926003030,NA
360894926003031,NA
360894926003032,NA
360894926003033,NA
360894926003034,NA
360894926003035,NA
360894926003036,NA
360894926003037,NA
360894926003038,NA
360894926003039,NA
360894926003040,NA
360894926003041,NA
360894926003042,NA
360894926003043,NA
360894926003044,NA
360894926003045,NA
360894926003046,NA
360894926003047,NA
360894926003048,NA
360894926003049,NA
360894926003050,NA
360894926003051,NA
360894926003052,NA
360894926003053,NA
360894926003054,NA
360894926003055,NA
360894926003056,NA
360894926003057,NA
360894926003058,NA
360894926003059,NA
360894926003060,NA
360894926003061,NA
360894926003062,NA
360894926003063,NA
360894926003064,NA
360894926003065,NA
360894926003066,NA
360894926003067,NA
360894926003068,NA
360894926003069,NA
360894926003070,NA
360894926003071,NA
360894926003072,NA
360894926003073,NA
360894926003074,NA
360894926003075,NA
360894926003076,NA
360894926003077,NA
360894926003078,NA
360894926003079,NA
360894926003080,NA
360894926003081,NA
360894926003082,NA
360894926003083,NA
360894926003084,NA
360894926003085,NA
360894926003086,NA
360894926003087,NA
360894926003088,NA
360894926003089,NA
360894926003090,NA
360894926003091,NA
360894926003092,NA
360894926003093,NA
360894926003094,NA
360894926003095,NA
360894926003096,NA
360894926003097,NA
360894926003098,NA
360894926003099,NA
360894926003100,NA
360894926003101,NA
360894926003102,NA
360894926003103,NA
360894926003104,NA
360894926003105,NA
360894926003106,NA
360894926003107,NA
360894926003108,NA
360894926003109,NA
360894926003110,NA
360894926003111,NA
360894926003112,NA
360894926003113,NA
360894926003114,NA
360894926003115,NA
360894926003116,NA
360894926003117,NA
360894926003118,NA
360894926003119,NA
360894926003120,NA
360894926003121,NA
360894926003122,NA
360894926003123,NA
360894926003124,NA
360894926003125,NA
360894926003126,NA
360894926003127,NA
360894926004000,NA
360894926004001,NA
360894926004002,NA
360894926004003,NA
360894926004004,NA
360894926004005,NA
360894926004006,NA
360894926004007,NA
360894926004008,NA
360894926004009,NA
360894926004010,NA
360894926004011,NA
360894926004012,NA
360894926004013,NA
360894926004014,NA
360894926004015,NA
360894926004016,NA
360894926004017,NA
360894926004018,NA
360894926004019,NA
360894926004020,NA
360894926004021,NA
360894926004022,NA
360894926004023,NA
360894926004024,NA
360894926004025,NA
360894926004026,NA
360894926004027,NA
360894926004028,NA
360894926004029,NA
360894926004030,NA
360894926004031,NA
360894926004032,NA
360894926004033,NA
360894926004034,NA
360894926004035,NA
360894926004036,NA
360894926004037,NA
360894926004038,NA
360894926004039,NA
360894926004040,NA
360894926004041,NA
360894926004042,NA
360894926004043,NA
360894926004044,NA
360894926004045,NA
360894926004046,NA
360894926004047,NA
360894926004048,NA
360894926004049,NA
360894926004050,NA
360894926004051,NA
360894926004052,NA
360894926004053,NA
360894926004054,NA
360894926004055,NA
360894926004056,NA
360894926004057,NA
360894926004058,NA
360894926004059,NA
360894926004060,NA
360894926004061,NA
360894926004062,NA
360894926004063,NA
360894926004064,NA
360894926004065,NA
360894926004066,NA
360894926004067,NA
360894926004068,NA
360894926004069,NA
360894926004070,NA
360894926004071,NA
360894926004072,NA
360894926004073,NA
360894926004074,NA
360894926004075,NA
360894926004076,NA
360894926004077,NA
360894926004078,NA
360894926004079,NA
360894926004080,NA
360894926004081,NA
360894926004082,NA
360894926004083,NA
360894926004084,NA
360894926004085,NA
360894926004086,NA
360894926004087,NA
360894926004088,NA
360894926004089,NA
360894926004090,NA
360894926004091,NA
360894926004092,NA
360894926004093,NA
360894926004094,NA
360894926004095,NA
360894926004096,NA
360894926004097,NA
360894926004098,NA
360894926004099,NA
360894926004100,NA
360894926004101,NA
360894926004102,NA
360894926004103,NA
360894926004104,NA
360894926004105,NA
360894926004106,NA
360894926004107,NA
360894926004108,NA
360894926004109,NA
360894926004110,NA
360894926004111,NA
360894926004112,NA
360894926004113,NA
360894926004114,NA
360894926004115,NA
360894926004116,NA
360894926004117,NA
360894926004118,NA
360894926004119,NA
360894926004120,NA
360894926004121,NA
360894926004122,NA
360894926004123,NA
360894926004124,NA
360894926004125,NA
360894926004126,NA
360894926004127,NA
360894926004128,NA
360894926004129,NA
360894926004130,NA
360894926004131,NA
360894926004132,NA
360894926004133,NA
360894926004134,NA
360894926004135,NA
360894926004136,NA
360894926004137,NA
360894926004138,NA
360894926004139,NA
360894926004140,NA
360894926004141,NA
360894926004142,NA
360894926004143,NA
360894926004144,NA
360894926004145,NA
360894926004146,NA
360894926004147,NA
360894926004148,NA
360894926004149,NA
360894926004150,NA
360894926004151,NA
360894926004152,NA
360894926004153,NA
360894926004154,NA
360894926004155,NA
360894927001000,NA
360894927001001,NA
360894927001002,NA
360894927001003,NA
360894927001004,NA
360894927001005,NA
360894927001006,NA
360894927001007,NA
360894927001008,NA
360894927001009,NA
360894927001010,NA
360894927001011,NA
360894927001012,NA
360894927001013,NA
360894927001014,NA
360894927001015,NA
360894927001016,NA
360894927001017,NA
360894927001018,NA
360894927001019,NA
360894927001020,NA
360894927001021,NA
360894927001022,NA
360894927001023,3629597
360894927001024,3629597
360894927001025,3629597
360894927001026,3629597
360894927001027,3629597
360894927001028,3629597
360894927001029,3629597
360894927001030,3629597
360894927002000,3629597
360894927002001,3629597
360894927002002,3629597
360894927002003,3629597
360894927002004,3629597
360894927002005,3629597
360894927002006,3629597
360894927002007,3629597
360894927002008,3629597
360894927002009,3629597
360894927002010,3629597
360894927002011,3629597
360894927002012,3629597
360894927002013,3629597
360894927002014,3629597
360894927002015,3629597
360894927002016,3629597
360894927003000,NA
360894927003001,NA
360894927003002,NA
360894927003003,NA
360894927003004,NA
360894927003005,NA
360894927003006,NA
360894927003007,NA
360894927003008,NA
360894927003009,NA
360894927003010,NA
360894927003011,NA
360894927003012,NA
360894927003013,NA
360894927003014,NA
360894927003015,NA
360894927003016,NA
360894927003017,NA
360894927003018,NA
360894927003019,NA
360894927003020,NA
360894927003021,NA
360894927003022,NA
360894927003023,NA
360894927003024,NA
360894927003025,NA
360894927003026,NA
360894927003027,NA
360894927003028,NA
360894927003029,3629597
360894927003030,3629597
360894927003031,3629597
360894927003032,NA
360894927004000,NA
360894927004001,NA
360894927004002,NA
360894927004003,NA
360894927004004,NA
360894927004005,NA
360894927004006,NA
360894927004007,3629597
360894927004008,NA
360894927004009,NA
360894927004010,3629597
360894927004011,3629597
360894927004012,3629597
360894927004013,NA
360894927004014,NA
360894927004015,NA
360894927004016,NA
360894927004017,NA
360894927004018,3629597
360894927004019,NA
360894927004020,NA
360894927004021,NA
360894927004022,NA
360894927005000,3629597
360894927005001,3629597
360894927005002,3629597
360894927005003,3629597
360894927005004,3629597
360894927005005,NA
360894927005006,NA
360894927005007,NA
360894927005008,NA
360894927005009,NA
360894927005010,NA
360894927005011,NA
360894927005012,NA
360894927005013,NA
360894927005014,NA
360894927005015,3629597
360894927005016,3629597
360894927005017,3629597
360894927005018,NA
360894927005019,NA
360894927005020,NA
360894927005021,NA
360894927005022,NA
360894927005023,NA
360894927005024,NA
360894927006000,3629597
360894927006001,3629597
360894927006002,3629597
360894927006003,3629597
360894927006004,3629597
360894927006005,3629597
360894927006006,3629597
360894927006007,3629597
360894927006008,3629597
360894927006009,3629597
360894927006010,3629597
360894927006011,3629597
360894927006012,3629597
360894927006013,3629597
360894927006014,3629597
360894927006015,3629597
360894927006016,3629597
360894927006017,3629597
360894927006018,3629597
360894927006019,3629597
360894927006020,3629597
360894927007000,NA
360894927007001,NA
360894927007002,NA
360894927007003,NA
360894927007004,NA
360894927007005,NA
360894927007006,NA
360894927007007,NA
360894927007008,NA
360894927007009,3629597
360894927007010,3629597
360894927007011,NA
360894927007012,NA
360894927007013,NA
360894927007014,NA
360894927007015,NA
360894927007016,NA
360894927007017,NA
360894927007018,3629597
360894927007019,3629597
360894927007020,NA
360894927007021,NA
360894927007022,NA
360894927007023,3629597
360894927007024,3629597
360894927007025,3629597
360894927007026,3629597
360894927007027,3629597
360894927007028,3629597
360894927007029,3629597
360894927007030,3629597
360894927007031,3629597
360894927007032,NA
360894927007033,NA
360894927007034,NA
360894927007035,NA
360894927007036,NA
360894927007037,NA
360894927007038,NA
360894927007039,3629597
360894927008000,3629597
360894927008001,3629597
360894927008002,3629597
360894927008003,3629597
360894927008004,3629597
360894927008005,3629597
360894927008006,3629597
360894927008007,3629597
360894927008008,3629597
360894927008009,3629597
360894927008010,3629597
360894927008011,3629597
360894927008012,3629597
360894927008013,NA
360894927008014,NA
360894927008015,NA
360894927008016,NA
360894927008017,NA
360894927008018,NA
360894927008019,3629597
360894927008020,NA
360894927008021,NA
360894927008022,NA
360894927008023,NA
360894927008024,NA
360894927008025,NA
360894928001000,NA
360894928001001,NA
360894928001002,NA
360894928001003,NA
360894928001004,NA
360894928001005,NA
360894928001006,NA
360894928001007,NA
360894928001008,NA
360894928001009,NA
360894928001010,NA
360894928001011,NA
360894928001012,NA
360894928001013,NA
360894928001014,NA
360894928001015,NA
360894928001016,NA
360894928001017,NA
360894928001018,NA
360894928001019,NA
360894928001020,NA
360894928001021,NA
360894928001022,NA
360894928001023,NA
360894928001024,NA
360894928001025,NA
360894928001026,NA
360894928001027,NA
360894928001028,NA
360894928001029,NA
360894928001030,NA
360894928001031,NA
360894928001032,NA
360894928001033,NA
360894928001034,NA
360894928001035,NA
360894928001036,NA
360894928001037,NA
360894928001038,NA
360894928001039,NA
360894928001040,NA
360894928001041,NA
360894928001042,NA
360894928001043,NA
360894928001044,NA
360894928001045,NA
360894928001046,NA
360894928001047,NA
360894928001048,NA
360894928001049,NA
360894928001050,NA
360894928001051,NA
360894928001052,NA
360894928001053,NA
360894928001054,NA
360894928001055,NA
360894928001056,NA
360894928001057,NA
360894928001058,NA
360894928001059,NA
360894928001060,NA
360894928001061,NA
360894928001062,NA
360894928001063,NA
360894928001064,NA
360894928001065,NA
360894928001066,NA
360894928001067,NA
360894928001068,NA
360894928001069,NA
360894928001070,NA
360894928001071,NA
360894928001072,NA
360894928001073,NA
360894928001074,NA
360894928001075,NA
360894928001076,NA
360894928001077,NA
360894928001078,NA
360894928001079,NA
360894928001080,NA
360894928001081,NA
360894928002000,NA
360894928002001,NA
360894928002002,NA
360894928002003,NA
360894928002004,NA
360894928002005,NA
360894928002006,NA
360894928002007,NA
360894928002008,NA
360894928002009,NA
360894928002010,NA
360894928002011,NA
360894928002012,NA
360894928002013,NA
360894928002014,NA
360894928002015,NA
360894928002016,NA
360894928002017,NA
360894928002018,NA
360894928002019,NA
360894928002020,NA
360894928002021,NA
360894928002022,NA
360894928002023,NA
360894928002024,NA
360894928002025,NA
360894928002026,NA
360894928002027,NA
360894928002028,NA
360894928002029,NA
360894928002030,NA
360894928002031,NA
360894928002032,NA
360894928002033,NA
360894928002034,NA
360894928002035,NA
360894928002036,NA
360894928002037,NA
360894928003000,NA
360894928003001,NA
360894928003002,NA
360894928003003,NA
360894928003004,NA
360894928003005,3648571
360894928003006,3648571
360894928003007,3648571
360894928003008,3648571
360894928003009,NA
360894928003010,NA
360894928003011,NA
360894928003012,NA
360894928003013,3648571
360894928003014,3648571
360894928003015,NA
360894928003016,NA
360894928003017,3648571
360894928003018,3648571
360894928003019,3648571
360894928003020,3648571
360894928003021,3648571
360894928003022,3648571
360894928003023,3648571
360894928003024,3648571
360894928003025,3648571
360894928003026,3648571
360894928004000,NA
360894928004001,3648571
360894928004002,3648571
360894928004003,3648571
360894928004004,3648571
360894928004005,3648571
360894928004006,3648571
360894928004007,3648571
360894928004008,NA
360894928004009,NA
360894928004010,NA
360894928004011,NA
360894928004012,NA
360894928004013,NA
360894928004014,NA
360894928004015,NA
360894928004016,NA
360894928004017,NA
360894928004018,NA
360894928004019,NA
360894928004020,NA
360894928004021,NA
360894928004022,NA
360894928004023,NA
360894928004024,NA
360894928004025,NA
360894928004026,NA
360894928004027,NA
360894928004028,NA
360894928004029,NA
360894928004030,NA
360894928004031,NA
360894928004032,NA
360894928004033,NA
360894928004034,3648571
360894928004035,3648571
360894929001000,NA
360894929001001,NA
360894929001002,NA
360894929001003,NA
360894929001004,NA
360894929001005,NA
360894929001006,NA
360894929001007,NA
360894929001008,NA
360894929001009,NA
360894929001010,NA
360894929001011,NA
360894929001012,NA
360894929001013,NA
360894929001014,NA
360894929001015,NA
360894929001016,NA
360894929001017,NA
360894929001018,NA
360894929001019,NA
360894929001020,NA
360894929001021,NA
360894929001022,NA
360894929001023,NA
360894929001024,NA
360894929001025,NA
360894929001026,NA
360894929001027,NA
360894929001028,NA
360894929001029,NA
360894929001030,NA
360894929001031,NA
360894929001032,NA
360894929001033,NA
360894929001034,NA
360894929001035,NA
360894929001036,NA
360894929001037,NA
360894929001038,NA
360894929001039,NA
360894929001040,NA
360894929001041,NA
360894929001042,NA
360894929001043,NA
360894929001044,NA
360894929001045,NA
360894929001046,NA
360894929001047,NA
360894929001048,NA
360894929001049,NA
360894929001050,NA
360894929001051,NA
360894929001052,NA
360894929001053,NA
360894929001054,NA
360894929001055,NA
360894929001056,NA
360894929001057,NA
360894929001058,NA
360894929001059,NA
360894929001060,NA
360894929001061,NA
360894929001062,NA
360894929001063,NA
360894929001064,NA
360894929001065,NA
360894929001066,NA
360894929001067,NA
360894929001068,NA
360894929001069,NA
360894929001070,NA
360894929001071,NA
360894929001072,NA
360894929001073,NA
360894929001074,NA
360894929001075,NA
360894929001076,NA
360894929001077,NA
360894929001078,NA
360894929001079,NA
360894929001080,NA
360894929001081,NA
360894929001082,NA
360894929001083,NA
360894929001084,NA
360894929001085,NA
360894929001086,NA
360894929001087,NA
360894929001088,NA
360894929001089,NA
360894929001090,NA
360894929001091,NA
360894929001092,NA
360894929001093,NA
360894929001094,NA
360894929001095,NA
360894929001096,NA
360894929001097,NA
360894929001098,NA
360894929001099,NA
360894929001100,NA
360894929001101,NA
360894929001102,NA
360894929001103,NA
360894929001104,NA
360894929002000,NA
360894929002001,NA
360894929002002,NA
360894929002003,3631830
360894929002004,NA
360894929002005,NA
360894929002006,NA
360894929002007,NA
360894929002008,NA
360894929002009,NA
360894929002010,NA
360894929002011,NA
360894929002012,NA
360894929002013,NA
360894929002014,3631830
360894929002015,3631830
360894929002016,3631830
360894929002017,3631830
360894929002018,3631830
360894929002019,NA
360894929002020,NA
360894929002021,NA
360894929002022,NA
360894929002023,NA
360894929002024,NA
360894929002025,NA
360894929002026,NA
360894929002027,NA
360894929002028,NA
360894929002029,NA
360894929002030,NA
360894929002031,NA
360894929002032,NA
360894929002033,NA
360894929002034,NA
360894929002035,NA
360894929002036,NA
360894929002037,NA
360894929002038,NA
360894929002039,NA
360894929002040,NA
360894929002041,NA
360894929002042,NA
360894929002043,NA
360894929002044,NA
360894929003000,NA
360894929003001,NA
360894929003002,NA
360894929003003,NA
360894929003004,NA
360894929003005,NA
360894929003006,NA
360894929003007,NA
360894929003008,NA
360894929003009,NA
360894929003010,NA
360894929003011,NA
360894929003012,NA
360894929003013,NA
360894929003014,NA
360894929003015,NA
360894929003016,NA
360894929003017,NA
360894929003018,NA
360894929003019,NA
360894929003020,NA
360894929003021,NA
360894929003022,NA
360894929003023,NA
360894929003024,NA
360894929003025,NA
360894929003026,NA
360894929003027,NA
360894929003028,NA
360894929003029,NA
360894929003030,NA
360894929003031,NA
360894929003032,NA
360894929003033,NA
360894929003034,3631830
360894929003035,3631830
360894929003036,NA
360894929003037,3631830
360894930001000,NA
360894930001001,NA
360894930001002,NA
360894930001003,NA
360894930001004,NA
360894930001005,NA
360894930001006,NA
360894930001007,NA
360894930001008,NA
360894930001009,NA
360894930001010,NA
360894930001011,NA
360894930001012,NA
360894930001013,NA
360894930001014,NA
360894930001015,NA
360894930001016,NA
360894930001017,NA
360894930001018,NA
360894930001019,NA
360894930001020,NA
360894930001021,NA
360894930001022,NA
360894930001023,NA
360894930001024,NA
360894930001025,NA
360894930001026,NA
360894930001027,NA
360894930001028,NA
360894930001029,NA
360894930001030,NA
360894930001031,NA
360894930001032,NA
360894930001033,NA
360894930001034,NA
360894930001035,NA
360894930001036,NA
360894930001037,NA
360894930001038,NA
360894930001039,NA
360894930001040,NA
360894930001041,NA
360894930001042,NA
360894930001043,NA
360894930001044,NA
360894930001045,NA
360894930001046,NA
360894930001047,NA
360894930001048,NA
360894930001049,NA
360894930001050,NA
360894930001051,NA
360894930001052,NA
360894930001053,NA
360894930001054,NA
360894930001055,NA
360894930001056,NA
360894930001057,NA
360894930001058,NA
360894930001059,NA
360894930001060,NA
360894930001061,NA
360894930001062,NA
360894930001063,NA
360894930001064,NA
360894930001065,NA
360894930001066,NA
360894930001067,NA
360894930001068,NA
360894930001069,NA
360894930001070,NA
360894930001071,NA
360894930001072,NA
360894930001073,NA
360894930001074,NA
360894930001075,NA
360894930001076,NA
360894930001077,NA
360894930001078,NA
360894930001079,NA
360894930001080,NA
360894930001081,NA
360894930001082,NA
360894930001083,NA
360894930001084,NA
360894930001085,NA
360894930001086,NA
360894930001087,NA
360894930001088,NA
360894930001089,NA
360894930001090,NA
360894930001091,NA
360894930001092,NA
360894930001093,NA
360894930001094,NA
360894930001095,NA
360894930001096,NA
360894930001097,NA
360894930001098,NA
360894930001099,NA
360894930001100,NA
360894930001101,NA
360894930001102,NA
360894930001103,NA
360894930001104,NA
360894930001105,NA
360894930001106,NA
360894930001107,NA
360894930001108,NA
360894930001109,NA
360894930001110,NA
360894930001111,NA
360894930001112,NA
360894930001113,NA
360894930001114,NA
360894930001115,NA
360894930001116,NA
360894930001117,NA
360894930001118,NA
360894930001119,NA
360894930001120,NA
360894930001121,NA
360894930001122,NA
360894930001123,NA
360894930001124,NA
360894930001125,NA
360894930001126,NA
360894930001127,NA
360894930001128,NA
360894930001129,NA
360894930001130,NA
360894930001131,NA
360894930001132,NA
360894930001133,NA
360894930001134,NA
360894930001135,NA
360894930001136,NA
360894930001137,NA
360894930001138,NA
360894930001139,NA
360894930001140,NA
360894930001141,NA
360894930001142,NA
360894930001143,NA
360894930001144,NA
360894930001145,NA
360894930001146,NA
360894930001147,NA
360894930001148,NA
360894930001149,NA
360894930001150,NA
360894930001151,NA
360894930001152,NA
360894930001153,NA
360894930001154,NA
360894930001155,NA
360894930001156,NA
360894930002000,NA
360894930002001,NA
360894930002002,NA
360894930002003,NA
360894930002004,NA
360894930002005,NA
360894930002006,NA
360894930002007,NA
360894930002008,NA
360894930002009,NA
360894930002010,NA
360894930002011,NA
360894930002012,NA
360894930002013,NA
360894930002014,NA
360894930002015,NA
360894930002016,NA
360894930002017,NA
360894930002018,NA
360894930002019,NA
360894930002020,NA
360894930002021,NA
360894930002022,NA
360894930002023,NA
360894930002024,NA
360894930002025,NA
360894930002026,NA
360894930002027,NA
360894930002028,NA
360894930002029,NA
360894930002030,NA
360894930002031,NA
360894930002032,NA
360894930002033,NA
360894930002034,NA
360894930002035,NA
360894930002036,NA
360894930002037,NA
360894930002038,NA
360894930002039,NA
360894930002040,NA
360894930002041,NA
360894930002042,NA
360894930002043,NA
360894930002044,NA
360894930002045,NA
360894930002046,NA
360894930002047,NA
360894930002048,NA
360894930002049,NA
360894930002050,NA
360894930002051,NA
360894930002052,NA
360894930002053,NA
360894930002054,NA
360894930002055,NA
360894930002056,NA
360894930002057,NA
360894930002058,NA
360894930002059,NA
360894930002060,NA
360894930002061,NA
360894930002062,NA
360894930002063,NA
360894930002064,NA
360894930002065,NA
360894930002066,NA
360894930002067,NA
360894930002068,NA
360894930002069,NA
360894930002070,NA
360894930002071,NA
360894930002072,NA
360894930002073,NA
360894930002074,NA
360894930002075,NA
360894930002076,NA
360894930002077,NA
360894930002078,NA
360894930002079,NA
360894930002080,NA
360894930002081,NA
360894930002082,NA
360894930002083,NA
360894930002084,NA
360894930002085,NA
360894930002086,NA
360894930002087,NA
360894930002088,NA
360894930002089,NA
360894930002090,NA
360894930002091,NA
360894930002092,NA
360894930002093,NA
360894930002094,NA
360894930002095,NA
360894930002096,NA
360894930002097,NA
360894930002098,NA
360894930002099,NA
360894930002100,NA
360894930002101,NA
360894930002102,NA
360894930002103,NA
360894930002104,NA
360894930002105,NA
360894930002106,NA
360894930002107,NA
360894930002108,NA
360894930002109,NA
360894930002110,NA
360894930002111,NA
360894930002112,NA
360894930002113,NA
360894930002114,NA
360894930002115,NA
360894930002116,NA
360894930002117,NA
360894930002118,NA
360894930002119,NA
360894930003000,NA
360894930003001,NA
360894930003002,NA
360894930003003,NA
360894930003004,NA
360894930003005,NA
360894930003006,NA
360894930003007,NA
360894930003008,NA
360894930003009,NA
360894930003010,NA
360894930003011,NA
360894930003012,NA
360894930003013,NA
360894930003014,NA
360894930003015,NA
360894930003016,NA
360894930003017,NA
360894930003018,NA
360894930003019,NA
360894930003020,NA
360894930003021,NA
360894930003022,NA
360894930003023,NA
360894930003024,NA
360894930003025,NA
360894930003026,NA
360894930003027,NA
360894930003028,NA
360894930003029,NA
360894930003030,NA
360894930003031,NA
360894930003032,NA
360894930003033,NA
360894930003034,NA
360894930003035,NA
360894930003036,NA
360894930003037,NA
360894930003038,NA
360894930003039,NA
360894930003040,NA
360894930003041,NA
360894930003042,NA
360894930003043,NA
360894930003044,NA
360894930003045,NA
360894930003046,NA
360894930003047,NA
360894930003048,NA
360894930003049,NA
360894930003050,NA
360894930003051,NA
360894930003052,NA
360894930003053,NA
360894930003054,NA
360894930003055,NA
360894930003056,NA
360894930003057,NA
360894930003058,NA
360894930003059,NA
360894930003060,NA
360894930003061,NA
360894930003062,NA
360894930003063,NA
360894930003064,NA
360894930003065,NA
360894930003066,NA
360894930003067,NA
360894930003068,NA
360894930003069,NA
360894930003070,NA
360894930003071,NA
360894930003072,NA
360894930003073,NA
360894930003074,NA
360894930003075,NA
360894930003076,NA
360894930003077,NA
360894930003078,NA
360894930003079,NA
360894930003080,NA
360894930003081,NA
